Frequency (eV),Frequency (meV),vDOS Room Temperature,Frequency (eV),Frequency (meV),vDOS Cryo Temperature
2.0336,2033.6,15.00005169,1.7286,1728.6,8.23115E-05
2.0338,2033.8,15.0000472,1.7288,1728.8,9.13562E-05
2.0341,2034.1,15.00005198,1.729,1729,8.15601E-05
2.0343,2034.3,15.0000465,1.7293,1729.3,9.26243E-05
2.0346,2034.6,15.00005148,1.7295,1729.5,8.29092E-05
2.0348,2034.8,15.00004674,1.7297,1729.7,9.33055E-05
2.0351,2035.1,15.00005143,1.7299,1729.9,8.31657E-05
2.0353,2035.3,15.00004689,1.7301,1730.1,9.34652E-05
2.0355,2035.5,15.00005168,1.7303,1730.3,8.30012E-05
2.0358,2035.8,15.00004697,1.7305,1730.5,9.28687E-05
2.036,2036,15.00005144,1.7307,1730.7,8.26926E-05
2.0363,2036.3,15.00004682,1.7309,1730.9,9.15014E-05
2.0365,2036.5,15.00005148,1.7311,1731.1,8.21917E-05
2.0368,2036.8,15.00004606,1.7313,1731.3,9.27707E-05
2.037,2037,15.00005092,1.7315,1731.5,8.23865E-05
2.0372,2037.2,15.00004657,1.7317,1731.7,9.21911E-05
2.0375,2037.5,15.00005105,1.7319,1731.9,8.21941E-05
2.0377,2037.7,15.00004674,1.7321,1732.1,9.26025E-05
2.038,2038,15.00005188,1.7324,1732.4,8.23623E-05
2.0382,2038.2,15.00004669,1.7326,1732.6,9.25481E-05
2.0385,2038.5,15.00005109,1.7328,1732.8,8.26345E-05
2.0387,2038.7,15.00004678,1.733,1733,9.18717E-05
2.0389,2038.9,15.00005119,1.7332,1733.2,8.26309E-05
2.0392,2039.2,15.00004661,1.7334,1733.4,9.22891E-05
2.0394,2039.4,15.00005179,1.7336,1733.6,8.28572E-05
2.0397,2039.7,15.00004643,1.7338,1733.8,9.19298E-05
2.0399,2039.9,15.00005118,1.734,1734,8.26321E-05
2.0402,2040.2,15.00004653,1.7342,1734.2,9.25214E-05
2.0404,2040.4,15.00005127,1.7344,1734.4,8.35638E-05
2.0406,2040.6,15.00004656,1.7346,1734.6,9.22528E-05
2.0409,2040.9,15.00005118,1.7348,1734.8,8.31645E-05
2.0411,2041.1,15.0000462,1.735,1735,9.28857E-05
2.0414,2041.4,15.00005117,1.7352,1735.2,8.32274E-05
2.0416,2041.6,15.00004624,1.7355,1735.5,9.24089E-05
2.0419,2041.9,15.0000514,1.7357,1735.7,8.33859E-05
2.0421,2042.1,15.00004623,1.7359,1735.9,9.1522E-05
2.0423,2042.3,15.00005116,1.7361,1736.1,8.27858E-05
2.0426,2042.6,15.0000461,1.7363,1736.3,9.24924E-05
2.0428,2042.8,15.00005118,1.7365,1736.5,8.37865E-05
2.0431,2043.1,15.00004639,1.7367,1736.7,9.2876E-05
2.0433,2043.3,15.00005157,1.7369,1736.9,8.29431E-05
2.0436,2043.6,15.00004629,1.7371,1737.1,9.19915E-05
2.0438,2043.8,15.00005085,1.7373,1737.3,8.26345E-05
2.0441,2044.1,15.00004583,1.7375,1737.5,9.14324E-05
2.0443,2044.3,15.00005051,1.7377,1737.7,8.27834E-05
2.0445,2044.5,15.00004606,1.7379,1737.9,9.19128E-05
2.0448,2044.8,15.00005134,1.7381,1738.1,8.28523E-05
2.045,2045,15.00004614,1.7384,1738.4,9.30272E-05
2.0453,2045.3,15.00005113,1.7386,1738.6,8.30242E-05
2.0455,2045.5,15.00004647,1.7388,1738.8,9.25928E-05
2.0458,2045.8,15.00005092,1.739,1739,8.27846E-05
2.046,2046,15.00004603,1.7392,1739.2,9.27017E-05
2.0462,2046.2,15.00005104,1.7394,1739.4,8.27918E-05
2.0465,2046.5,15.00004598,1.7396,1739.6,9.25819E-05
2.0467,2046.7,15.00005115,1.7398,1739.8,8.29745E-05
2.047,2047,15.00004603,1.74,1740,9.16611E-05
2.0472,2047.2,15.00005062,1.7402,1740.2,8.12672E-05
2.0475,2047.5,15.00004621,1.7404,1740.4,9.08008E-05
2.0477,2047.7,15.00005086,1.7406,1740.6,8.14124E-05
2.0479,2047.9,15.00004584,1.7408,1740.8,9.1067E-05
2.0482,2048.2,15.00005044,1.741,1741,0.000081433
2.0484,2048.4,15.00004656,1.7412,1741.2,9.21221E-05
2.0487,2048.7,15.0000511,1.7415,1741.5,8.17464E-05
2.0489,2048.9,15.00004607,1.7417,1741.7,9.25166E-05
2.0492,2049.2,15.00005041,1.7419,1741.9,8.16581E-05
2.0494,2049.4,15.00004604,1.7421,1742.1,9.15849E-05
2.0496,2049.6,15.0000511,1.7423,1742.3,8.06235E-05
2.0499,2049.9,15.00004639,1.7425,1742.5,9.13417E-05
2.0501,2050.1,15.00005066,1.7427,1742.7,8.1969E-05
2.0504,2050.4,15.00004592,1.7429,1742.9,9.1591E-05
2.0506,2050.6,15.00005038,1.7431,1743.1,8.16847E-05
2.0509,2050.9,15.00004586,1.7433,1743.3,9.22552E-05
2.0511,2051.1,15.0000503,1.7435,1743.5,8.23695E-05
2.0514,2051.4,15.00004561,1.7437,1743.7,9.22347E-05
2.0516,2051.6,15.0000506,1.7439,1743.9,8.11971E-05
2.0518,2051.8,15.00004601,1.7441,1744.1,9.16236E-05
2.0521,2052.1,15.0000505,1.7443,1744.3,8.10809E-05
2.0523,2052.3,15.00004612,1.7446,1744.6,9.2012E-05
2.0526,2052.6,15.0000508,1.7448,1744.8,8.07736E-05
2.0528,2052.8,15.00004559,1.745,1745,9.11868E-05
2.0531,2053.1,15.00005034,1.7452,1745.2,7.99096E-05
2.0533,2053.3,15.0000455,1.7454,1745.4,9.18922E-05
2.0535,2053.5,15.00005072,1.7456,1745.6,8.14221E-05
2.0538,2053.8,15.00004607,1.7458,1745.8,9.14917E-05
2.054,2054,15.0000506,1.746,1746,8.14959E-05
2.0543,2054.3,15.00004527,1.7462,1746.2,9.22528E-05
2.0545,2054.5,15.00005018,1.7464,1746.4,8.21735E-05
2.0548,2054.8,15.00004573,1.7466,1746.6,9.20641E-05
2.055,2055,15.00005095,1.7468,1746.8,8.11245E-05
2.0552,2055.2,15.00004552,1.747,1747,9.10344E-05
2.0555,2055.5,15.00005008,1.7472,1747.2,8.04106E-05
2.0557,2055.7,15.00004594,1.7474,1747.4,9.16176E-05
2.056,2056,15.00005061,1.7477,1747.7,8.05267E-05
2.0562,2056.2,15.00004529,1.7479,1747.9,0.000091234
2.0565,2056.5,15.00005006,1.7481,1748.1,8.03815E-05
2.0567,2056.7,15.00004536,1.7483,1748.3,9.19104E-05
2.0569,2056.9,15.00005057,1.7485,1748.5,8.11874E-05
2.0572,2057.2,15.00004581,1.7487,1748.7,9.16018E-05
2.0574,2057.4,15.00005019,1.7489,1748.9,8.15939E-05
2.0577,2057.7,15.00004556,1.7491,1749.1,9.20786E-05
2.0579,2057.9,15.00005033,1.7493,1749.3,8.18952E-05
2.0582,2058.2,15.00004519,1.7495,1749.5,9.16091E-05
2.0584,2058.4,15.00004974,1.7497,1749.7,8.03355E-05
2.0586,2058.6,15.00004553,1.7499,1749.9,8.99599E-05
2.0589,2058.9,15.0000506,1.7501,1750.1,8.06138E-05
2.0591,2059.1,15.00004549,1.7503,1750.3,9.11106E-05
2.0594,2059.4,15.00004965,1.7506,1750.6,8.05715E-05
2.0596,2059.6,15.00004539,1.7508,1750.8,9.18233E-05
2.0599,2059.9,15.00005014,1.751,1751,0.00008107
2.0601,2060.1,15.00004512,1.7512,1751.2,9.18354E-05
2.0604,2060.4,15.00005005,1.7514,1751.4,8.09526E-05
2.0606,2060.6,15.00004536,1.7516,1751.6,9.09968E-05
2.0608,2060.8,15.00005002,1.7518,1751.8,8.06828E-05
2.0611,2061.1,15.0000456,1.752,1752,0.000090871
2.0613,2061.3,15.00004975,1.7522,1752.2,8.15455E-05
2.0616,2061.6,15.00004561,1.7524,1752.4,9.1136E-05
2.0618,2061.8,15.00005005,1.7526,1752.6,8.0298E-05
2.0621,2062.1,15.00004548,1.7528,1752.8,8.99587E-05
2.0623,2062.3,15.00004999,1.753,1753,8.11644E-05
2.0625,2062.5,15.00004576,1.7532,1753.2,9.0577E-05
2.0628,2062.8,15.00005,1.7534,1753.4,8.01323E-05
2.063,2063,15.00004574,1.7537,1753.7,9.13598E-05
2.0633,2063.3,15.00005061,1.7539,1753.9,8.08558E-05
2.0635,2063.5,15.00004542,1.7541,1754.1,9.03374E-05
2.0638,2063.8,15.00004988,1.7543,1754.3,7.97668E-05
2.064,2064,15.00004527,1.7545,1754.5,8.97808E-05
2.0642,2064.2,15.00005005,1.7547,1754.7,8.03609E-05
2.0645,2064.5,15.00004505,1.7549,1754.9,8.97651E-05
2.0647,2064.7,15.0000497,1.7551,1755.1,8.11051E-05
2.065,2065,15.00004553,1.7553,1755.3,9.0439E-05
2.0652,2065.2,15.00005052,1.7555,1755.5,7.96386E-05
2.0655,2065.5,15.00004522,1.7557,1755.7,8.99187E-05
2.0657,2065.7,15.00004985,1.7559,1755.9,8.09841E-05
2.0659,2065.9,15.00004504,1.7561,1756.1,8.97868E-05
2.0662,2066.2,15.00005012,1.7563,1756.3,7.93978E-05
2.0664,2066.4,15.00004542,1.7565,1756.5,9.00543E-05
2.0667,2066.7,15.00004993,1.7568,1756.8,8.09926E-05
2.0669,2066.9,15.00004574,1.757,1757,8.9632E-05
2.0672,2067.2,15.00005024,1.7572,1757.2,7.9716E-05
2.0674,2067.4,15.00004548,1.7574,1757.4,8.96574E-05
2.0677,2067.7,15.00005025,1.7576,1757.6,8.0972E-05
2.0679,2067.9,15.00004531,1.7578,1757.8,8.99647E-05
2.0681,2068.1,15.00005002,1.758,1758,8.12152E-05
2.0684,2068.4,15.0000455,1.7582,1758.2,9.10331E-05
2.0686,2068.6,15.00005007,1.7584,1758.4,8.03791E-05
2.0689,2068.9,15.00004523,1.7586,1758.6,9.06919E-05
2.0691,2069.1,15.00004998,1.7588,1758.8,8.15274E-05
2.0694,2069.4,15.0000452,1.759,1759,8.94396E-05
2.0696,2069.6,15.00005004,1.7592,1759.2,7.90856E-05
2.0698,2069.8,15.0000453,1.7594,1759.4,8.93186E-05
2.0701,2070.1,15.00004967,1.7597,1759.7,8.10821E-05
2.0703,2070.3,15.00004562,1.7599,1759.9,8.99212E-05
2.0706,2070.6,15.00005014,1.7601,1760.1,7.97438E-05
2.0708,2070.8,15.00004504,1.7603,1760.3,8.98776E-05
2.0711,2071.1,15.00004954,1.7605,1760.5,8.0177E-05
2.0713,2071.3,15.00004484,1.7607,1760.7,9.00083E-05
2.0715,2071.5,15.00004972,1.7609,1760.9,8.01782E-05
2.0718,2071.8,15.00004551,1.7611,1761.1,9.01341E-05
2.072,2072,15.00004962,1.7613,1761.3,8.04795E-05
2.0723,2072.3,15.00004545,1.7615,1761.5,9.08734E-05
2.0725,2072.5,15.00005035,1.7617,1761.7,8.19569E-05
2.0728,2072.8,15.00004566,1.7619,1761.9,9.09497E-05
2.073,2073,15.00004953,1.7621,1762.1,8.04723E-05
2.0732,2073.2,15.00004501,1.7623,1762.3,8.94335E-05
2.0735,2073.5,15.00004965,1.7625,1762.5,8.07639E-05
2.0737,2073.7,15.00004516,1.7628,1762.8,9.00555E-05
2.074,2074,15.00004946,1.763,1763,7.94159E-05
2.0742,2074.2,15.00004526,1.7632,1763.2,8.96187E-05
2.0745,2074.5,15.00004979,1.7634,1763.4,8.0154E-05
2.0747,2074.7,15.00004553,1.7636,1763.6,9.00034E-05
2.0749,2074.9,15.00004961,1.7638,1763.8,7.93929E-05
2.0752,2075.2,15.00004514,1.764,1764,9.00978E-05
2.0754,2075.4,15.00004921,1.7642,1764.2,8.0609E-05
2.0757,2075.7,15.00004498,1.7644,1764.4,9.01619E-05
2.0759,2075.9,15.00004972,1.7646,1764.6,8.11644E-05
2.0762,2076.2,15.00004493,1.7648,1764.8,9.1205E-05
2.0764,2076.4,15.00004943,1.765,1765,8.07143E-05
2.0767,2076.7,15.00004508,1.7652,1765.2,8.89386E-05
2.0769,2076.9,15.00004965,1.7654,1765.4,7.98056E-05
2.0771,2077.1,15.0000448,1.7656,1765.6,8.94299E-05
2.0774,2077.4,15.00004962,1.7659,1765.9,7.97075E-05
2.0776,2077.6,15.00004491,1.7661,1766.1,8.90536E-05
2.0779,2077.9,15.00004949,1.7663,1766.3,8.03259E-05
2.0781,2078.1,15.00004489,1.7665,1766.5,8.95678E-05
2.0784,2078.4,15.00004958,1.7667,1766.7,7.90638E-05
2.0786,2078.6,15.0000449,1.7669,1766.9,8.94263E-05
2.0788,2078.8,15.00004955,1.7671,1767.1,7.99278E-05
2.0791,2079.1,15.00004477,1.7673,1767.3,8.96767E-05
2.0793,2079.3,15.00004947,1.7675,1767.5,7.98806E-05
2.0796,2079.6,15.00004491,1.7677,1767.7,9.00893E-05
2.0798,2079.8,15.00004941,1.7679,1767.9,8.03319E-05
2.0801,2080.1,15.00004494,1.7681,1768.1,8.92339E-05
2.0803,2080.3,15.0000498,1.7683,1768.3,7.96349E-05
2.0805,2080.5,15.00004503,1.7685,1768.5,8.98667E-05
2.0808,2080.8,15.00004948,1.7687,1768.7,8.08534E-05
2.081,2081,15.00004467,1.769,1769,8.94009E-05
2.0813,2081.3,15.0000494,1.7692,1769.2,8.01867E-05
2.0815,2081.5,15.00004504,1.7694,1769.4,8.94795E-05
2.0818,2081.8,15.00004982,1.7696,1769.6,7.92054E-05
2.082,2082,15.00004471,1.7698,1769.8,8.89447E-05
2.0822,2082.2,15.00004929,1.77,1770,7.99205E-05
2.0825,2082.5,15.000045,1.7702,1770.2,8.93149E-05
2.0827,2082.7,15.00004962,1.7704,1770.4,7.90094E-05
2.083,2083,15.00004451,1.7706,1770.6,8.9131E-05
2.0832,2083.2,15.00004913,1.7708,1770.8,8.08159E-05
2.0835,2083.5,15.00004488,1.771,1771,8.91044E-05
2.0837,2083.7,15.0000496,1.7712,1771.2,7.96519E-05
2.084,2084,15.00004527,1.7714,1771.4,8.98328E-05
2.0842,2084.2,15.00004913,1.7716,1771.6,8.12539E-05
2.0844,2084.4,15.00004522,1.7719,1771.9,8.94299E-05
2.0847,2084.7,15.00004995,1.7721,1772.1,8.03876E-05
2.0849,2084.9,15.00004475,1.7723,1772.3,8.92968E-05
2.0852,2085.2,15.00004907,1.7725,1772.5,7.92804E-05
2.0854,2085.4,15.00004509,1.7727,1772.7,8.86156E-05
2.0857,2085.7,15.00004973,1.7729,1772.9,7.90554E-05
2.0859,2085.9,15.00004516,1.7731,1773.1,8.78871E-05
2.0861,2086.1,15.00004903,1.7733,1773.3,7.79337E-05
2.0864,2086.4,15.000045,1.7735,1773.5,8.75955E-05
2.0866,2086.6,15.00004962,1.7737,1773.7,7.93409E-05
2.0869,2086.9,15.00004535,1.7739,1773.9,8.76706E-05
2.0871,2087.1,15.00004934,1.7741,1774.1,7.83693E-05
2.0874,2087.4,15.00004463,1.7743,1774.3,0.00008833
2.0876,2087.6,15.00004914,1.7745,1774.5,8.00221E-05
2.0878,2087.8,15.00004477,1.7747,1774.7,8.90935E-05
2.0881,2088.1,15.00004904,1.775,1775,7.96374E-05
2.0883,2088.3,15.0000445,1.7752,1775.2,8.86543E-05
2.0886,2088.6,15.00004931,1.7754,1775.4,7.93821E-05
2.0888,2088.8,15.0000449,1.7756,1775.6,8.85841E-05
2.0891,2089.1,15.00004918,1.7758,1775.8,7.85459E-05
2.0893,2089.3,15.00004506,1.776,1776,8.72991E-05
2.0895,2089.5,15.0000494,1.7762,1776.2,7.80051E-05
2.0898,2089.8,15.00004484,1.7764,1776.4,8.70051E-05
2.09,2090,15.00004938,1.7766,1776.6,7.80172E-05
2.0903,2090.3,15.00004433,1.7768,1776.8,8.69978E-05
2.0905,2090.5,15.00004886,1.777,1777,7.79155E-05
2.0908,2090.8,15.00004469,1.7772,1777.2,8.78605E-05
2.091,2091,15.00004922,1.7774,1777.4,7.88654E-05
2.0912,2091.2,15.00004445,1.7776,1777.6,8.83457E-05
2.0915,2091.5,15.00004909,1.7778,1777.8,7.86573E-05
2.0917,2091.7,15.00004459,1.7781,1778.1,8.78145E-05
2.092,2092,15.00004924,1.7783,1778.3,7.90203E-05
2.0922,2092.2,15.00004452,1.7785,1778.5,8.80275E-05
2.0925,2092.5,15.00004892,1.7787,1778.7,7.79228E-05
2.0927,2092.7,15.00004391,1.7789,1778.9,8.67885E-05
2.093,2093,15.00004852,1.7791,1779.1,7.78284E-05
2.0932,2093.2,15.0000442,1.7793,1779.3,8.74636E-05
2.0934,2093.4,15.00004885,1.7795,1779.5,7.7734E-05
2.0937,2093.7,15.00004414,1.7797,1779.7,8.70208E-05
2.0939,2093.9,15.00004845,1.7799,1779.9,7.78938E-05
2.0942,2094.2,15.00004425,1.7801,1780.1,8.81521E-05
2.0944,2094.4,15.0000489,1.7803,1780.3,7.80535E-05
2.0947,2094.7,15.00004446,1.7805,1780.5,8.80275E-05
2.0949,2094.9,15.0000488,1.7807,1780.7,7.91207E-05
2.0951,2095.1,15.00004389,1.781,1781,0.000087604
2.0954,2095.4,15.00004859,1.7812,1781.2,7.86125E-05
2.0956,2095.6,15.00004427,1.7814,1781.4,8.81909E-05
2.0959,2095.9,15.00004863,1.7816,1781.6,7.82967E-05
2.0961,2096.1,15.00004427,1.7818,1781.8,8.64424E-05
2.0964,2096.4,15.00004889,1.782,1782,7.77135E-05
2.0966,2096.6,15.00004462,1.7822,1782.2,8.7512E-05
2.0968,2096.8,15.00004898,1.7824,1782.4,7.725E-05
2.0971,2097.1,15.00004463,1.7826,1782.6,8.66905E-05
2.0973,2097.3,15.00004912,1.7828,1782.8,7.80414E-05
2.0976,2097.6,15.0000445,1.783,1783,8.76839E-05
2.0978,2097.8,15.0000486,1.7832,1783.2,7.72621E-05
2.0981,2098.1,15.00004418,1.7834,1783.4,8.69446E-05
2.0983,2098.3,15.00004873,1.7836,1783.6,7.88182E-05
2.0985,2098.5,15.0000444,1.7838,1783.8,8.68429E-05
2.0988,2098.8,15.00004884,1.7841,1784.1,7.82628E-05
2.099,2099,15.00004436,1.7843,1784.3,8.70063E-05
2.0993,2099.3,15.00004904,1.7845,1784.5,7.75646E-05
2.0995,2099.5,15.00004445,1.7847,1784.7,8.58132E-05
2.0998,2099.8,15.00004881,1.7849,1784.9,7.76639E-05
2.1,2100,15.00004418,1.7851,1785.1,8.81969E-05
2.1002,2100.2,15.0000487,1.7853,1785.3,7.80571E-05
2.1005,2100.5,15.00004429,1.7855,1785.5,8.68078E-05
2.1007,2100.7,15.00004872,1.7857,1785.7,7.80462E-05
2.101,2101,15.0000442,1.7859,1785.9,8.71091E-05
2.1012,2101.2,15.00004851,1.7861,1786.1,7.69209E-05
2.1015,2101.5,15.00004454,1.7863,1786.3,8.5299E-05
2.1017,2101.7,15.00004872,1.7865,1786.5,7.76348E-05
2.102,2102,15.00004439,1.7867,1786.7,8.60576E-05
2.1022,2102.2,15.00004907,1.7869,1786.9,7.76397E-05
2.1024,2102.4,15.00004445,1.7872,1787.2,8.64061E-05
2.1027,2102.7,15.00004906,1.7874,1787.4,7.72706E-05
2.1029,2102.9,15.00004404,1.7876,1787.6,8.61835E-05
2.1032,2103.2,15.00004836,1.7878,1787.8,7.73202E-05
2.1034,2103.4,15.00004421,1.788,1788,8.80081E-05
2.1037,2103.7,15.00004869,1.7882,1788.2,7.77026E-05
2.1039,2103.9,15.000044,1.7884,1788.4,8.65731E-05
2.1041,2104.1,15.00004813,1.7886,1788.6,7.77195E-05
2.1044,2104.4,15.00004441,1.7888,1788.8,8.68344E-05
2.1046,2104.6,15.00004883,1.789,1789,7.75368E-05
2.1049,2104.9,15.00004384,1.7892,1789.2,8.58955E-05
2.1051,2105.1,15.0000482,1.7894,1789.4,7.83741E-05
2.1054,2105.4,15.0000438,1.7896,1789.6,8.75629E-05
2.1056,2105.6,15.00004845,1.7898,1789.8,7.89985E-05
2.1058,2105.8,15.0000437,1.7901,1790.1,8.68828E-05
2.1061,2106.1,15.00004804,1.7903,1790.3,7.76663E-05
2.1063,2106.3,15.00004367,1.7905,1790.5,8.65295E-05
2.1066,2106.6,15.00004814,1.7907,1790.7,7.69766E-05
2.1068,2106.8,15.00004407,1.7909,1790.9,8.70014E-05
2.1071,2107.1,15.00004796,1.7911,1791.1,7.7492E-05
2.1073,2107.3,15.0000439,1.7913,1791.3,8.72083E-05
2.1075,2107.5,15.0000487,1.7915,1791.5,7.82362E-05
2.1078,2107.8,15.0000439,1.7917,1791.7,8.82852E-05
2.108,2108,15.00004841,1.7919,1791.9,7.91643E-05
2.1083,2108.3,15.00004368,1.7921,1792.1,8.75786E-05
2.1085,2108.5,15.00004796,1.7923,1792.3,7.90832E-05
2.1088,2108.8,15.00004356,1.7925,1792.5,8.91576E-05
2.109,2109,15.00004809,1.7927,1792.7,8.00935E-05
2.1093,2109.3,15.00004371,1.7929,1792.9,8.68139E-05
2.1095,2109.5,15.00004821,1.7932,1793.2,7.80438E-05
2.1097,2109.7,15.00004399,1.7934,1793.4,8.66554E-05
2.11,2110,15.00004832,1.7936,1793.6,7.729E-05
2.1102,2110.2,15.0000435,1.7938,1793.8,8.64654E-05
2.1105,2110.5,15.0000479,1.794,1794,7.84939E-05
2.1107,2110.7,15.0000438,1.7942,1794.2,0.000087967
2.111,2111,15.00004863,1.7944,1794.4,7.84467E-05
2.1112,2111.2,15.00004385,1.7946,1794.6,8.8601E-05
2.1114,2111.4,15.00004806,1.7948,1794.8,7.89525E-05
2.1117,2111.7,15.00004395,1.795,1795,8.64327E-05
2.1119,2111.9,15.00004833,1.7952,1795.2,7.71206E-05
2.1122,2112.2,15.00004389,1.7954,1795.4,8.77395E-05
2.1124,2112.4,15.00004787,1.7956,1795.6,7.88448E-05
2.1127,2112.7,15.00004365,1.7958,1795.8,8.61605E-05
2.1129,2112.9,15.00004846,1.796,1796,7.81769E-05
2.1131,2113.1,15.00004393,1.7963,1796.3,8.71442E-05
2.1134,2113.4,15.00004865,1.7965,1796.5,7.80825E-05
2.1136,2113.6,15.00004375,1.7967,1796.7,8.68296E-05
2.1139,2113.9,15.00004821,1.7969,1796.9,7.93905E-05
2.1141,2114.1,15.00004354,1.7971,1797.1,8.74165E-05
2.1144,2114.4,15.00004796,1.7973,1797.3,7.73722E-05
2.1146,2114.6,15.00004384,1.7975,1797.5,8.66166E-05
2.1148,2114.8,15.00004859,1.7977,1797.7,7.71508E-05
2.1151,2115.1,15.00004371,1.7979,1797.9,8.50896E-05
2.1153,2115.3,15.0000482,1.7981,1798.1,7.5458E-05
2.1156,2115.6,15.00004423,1.7983,1798.3,8.6296E-05
2.1158,2115.8,15.00004863,1.7985,1798.5,7.79155E-05
2.1161,2116.1,15.00004415,1.7987,1798.7,8.65356E-05
2.1163,2116.3,15.00004836,1.7989,1798.9,7.76868E-05
2.1165,2116.5,15.00004421,1.7991,1799.1,8.69869E-05
2.1168,2116.8,15.00004826,1.7994,1799.4,7.77437E-05
2.117,2117,15.00004411,1.7996,1799.6,8.58906E-05
2.1173,2117.3,15.00004836,1.7998,1799.8,7.80462E-05
2.1175,2117.5,15.00004415,1.8,1800,8.62161E-05
2.1178,2117.8,15.0000479,1.8002,1800.2,7.64623E-05
2.118,2118,15.00004356,1.8004,1800.4,8.57987E-05
2.1183,2118.3,15.00004843,1.8006,1800.6,7.75864E-05
2.1185,2118.5,15.00004428,1.8008,1800.8,8.62682E-05
2.1187,2118.7,15.0000487,1.801,1801,7.6466E-05
2.119,2119,15.00004394,1.8012,1801.2,8.65404E-05
2.1192,2119.2,15.00004791,1.8014,1801.4,7.80704E-05
2.1195,2119.5,15.00004409,1.8016,1801.6,8.67207E-05
2.1197,2119.7,15.00004794,1.8018,1801.8,7.69379E-05
2.12,2120,15.00004346,1.802,1802,8.54054E-05
2.1202,2120.2,15.00004819,1.8023,1802.3,7.6155E-05
2.1204,2120.4,15.00004393,1.8025,1802.5,8.52893E-05
2.1207,2120.7,15.00004828,1.8027,1802.7,7.73977E-05
2.1209,2120.9,15.0000441,1.8029,1802.9,8.63504E-05
2.1212,2121.2,15.00004864,1.8031,1803.1,7.74448E-05
2.1214,2121.4,15.00004415,1.8033,1803.3,8.71926E-05
2.1217,2121.7,15.00004808,1.8035,1803.5,7.85822E-05
2.1219,2121.9,15.00004391,1.8037,1803.7,8.66505E-05
2.1221,2122.1,15.00004783,1.8039,1803.9,7.72222E-05
2.1224,2122.4,15.00004387,1.8041,1804.1,8.64158E-05
2.1226,2122.6,15.00004819,1.8043,1804.3,7.73359E-05
2.1229,2122.9,15.00004363,1.8045,1804.5,8.57648E-05
2.1231,2123.1,15.0000478,1.8047,1804.7,7.67697E-05
2.1234,2123.4,15.00004336,1.8049,1804.9,8.55337E-05
2.1236,2123.6,15.00004826,1.8051,1805.1,7.60594E-05
2.1238,2123.8,15.00004374,1.8054,1805.4,8.6227E-05
2.1241,2124.1,15.00004778,1.8056,1805.6,7.75925E-05
2.1243,2124.3,15.00004347,1.8058,1805.8,8.58931E-05
2.1246,2124.6,15.00004778,1.806,1806,7.69863E-05
2.1248,2124.8,15.00004317,1.8062,1806.2,8.68913E-05
2.1251,2125.1,15.000047,1.8064,1806.4,7.77619E-05
2.1253,2125.3,15.00004291,1.8066,1806.6,8.49118E-05
2.1256,2125.6,15.00004753,1.8068,1806.8,7.62191E-05
2.1258,2125.8,15.00004303,1.807,1807,8.50557E-05
2.126,2126,15.00004789,1.8072,1807.2,7.56226E-05
2.1263,2126.3,15.00004321,1.8074,1807.4,8.52748E-05
2.1265,2126.5,15.00004774,1.8076,1807.6,7.6282E-05
2.1268,2126.8,15.00004376,1.8078,1807.8,8.57176E-05
2.127,2127,15.00004741,1.808,1808,7.54108E-05
2.1273,2127.3,15.00004319,1.8082,1808.2,8.60068E-05
2.1275,2127.5,15.00004716,1.8085,1808.5,7.64369E-05
2.1277,2127.7,15.00004321,1.8087,1808.7,8.4331E-05
2.128,2128,15.0000476,1.8089,1808.9,7.56758E-05
2.1282,2128.2,15.00004352,1.8091,1809.1,8.54478E-05
2.1285,2128.5,15.00004745,1.8093,1809.3,7.65736E-05
2.1287,2128.7,15.00004289,1.8095,1809.5,8.43842E-05
2.129,2129,15.00004751,1.8097,1809.7,7.59565E-05
2.1292,2129.2,15.00004291,1.8099,1809.9,8.60951E-05
2.1294,2129.4,15.0000468,1.8101,1810.1,7.61792E-05
2.1297,2129.7,15.00004318,1.8103,1810.3,8.57745E-05
2.1299,2129.9,15.00004772,1.8105,1810.5,7.64526E-05
2.1302,2130.2,15.00004288,1.8107,1810.7,8.48815E-05
2.1304,2130.4,15.00004692,1.8109,1810.9,7.44102E-05
2.1307,2130.7,15.00004273,1.8111,1811.1,8.4239E-05
2.1309,2130.9,15.00004781,1.8114,1811.4,7.58113E-05
2.1311,2131.1,15.00004296,1.8116,1811.6,8.29758E-05
2.1314,2131.4,15.0000475,1.8118,1811.8,7.46268E-05
2.1316,2131.6,15.00004326,1.812,1812,8.54054E-05
2.1319,2131.9,15.00004808,1.8122,1812.2,7.64551E-05
2.1321,2132.1,15.00004359,1.8124,1812.4,8.51792E-05
2.1324,2132.4,15.00004748,1.8126,1812.6,7.60013E-05
2.1326,2132.6,15.00004336,1.8128,1812.8,8.58193E-05
2.1328,2132.8,15.00004742,1.813,1813,7.58597E-05
2.1331,2133.1,15.00004321,1.8132,1813.2,8.47278E-05
2.1333,2133.3,15.00004795,1.8134,1813.4,7.59662E-05
2.1336,2133.6,15.0000436,1.8136,1813.6,8.34513E-05
2.1338,2133.8,15.00004827,1.8138,1813.8,7.41488E-05
2.1341,2134.1,15.00004347,1.814,1814,8.37502E-05
2.1343,2134.3,15.00004748,1.8142,1814.2,7.64768E-05
2.1346,2134.6,15.00004328,1.8145,1814.5,8.38978E-05
2.1348,2134.8,15.00004708,1.8147,1814.7,7.46909E-05
