Frequency (eV),Frequency (meV),vDOS Room Temperature,Frequency,Frequency (meV),vDOS Cryo Temperature
2.5703,2570.3,18.0000228,2.5709,2570.9,0.000023807
2.5705,2570.5,18.00002715,2.5711,2571.1,0.000024533
2.5707,2570.7,18.00002288,2.5713,2571.3,0.000023829
2.5709,2570.9,18.00002718,2.5715,2571.5,0.000024538
2.5711,2571.1,18.00002276,2.5717,2571.7,0.000023823
2.5713,2571.3,18.00002695,2.572,2572,0.000024558
2.5715,2571.5,18.00002288,2.5722,2572.2,0.000023808
2.5717,2571.7,18.00002704,2.5724,2572.4,0.00002452
2.572,2572,18.00002294,2.5726,2572.6,0.000023877
2.5722,2572.2,18.00002709,2.5728,2572.8,0.00002455
2.5724,2572.4,18.00002294,2.573,2573,0.000023834
2.5726,2572.6,18.00002708,2.5732,2573.2,0.00002452
2.5728,2572.8,18.00002291,2.5734,2573.4,0.000023817
2.573,2573,18.00002704,2.5736,2573.6,0.000024509
2.5732,2573.2,18.0000229,2.5738,2573.8,0.000023829
2.5734,2573.4,18.000027,2.574,2574,0.000024492
2.5736,2573.6,18.00002283,2.5742,2574.2,0.000023787
2.5738,2573.8,18.00002702,2.5744,2574.4,0.000024522
2.574,2574,18.00002291,2.5746,2574.6,0.000023756
2.5742,2574.2,18.00002721,2.5749,2574.9,0.000024493
2.5744,2574.4,18.00002284,2.5751,2575.1,0.000023782
2.5746,2574.6,18.00002712,2.5753,2575.3,0.00002448
2.5749,2574.9,18.00002275,2.5755,2575.5,0.000023801
2.5751,2575.1,18.00002701,2.5757,2575.7,0.000024424
2.5753,2575.3,18.00002271,2.5759,2575.9,0.000023776
2.5755,2575.5,18.00002693,2.5761,2576.1,0.000024456
2.5757,2575.7,18.0000228,2.5763,2576.3,0.000023772
2.5759,2575.9,18.00002706,2.5765,2576.5,0.000024466
2.5761,2576.1,18.00002287,2.5767,2576.7,0.000023726
2.5763,2576.3,18.000027,2.5769,2576.9,0.00002444
2.5765,2576.5,18.00002278,2.5771,2577.1,0.000023724
2.5767,2576.7,18.00002688,2.5773,2577.3,0.000024448
2.5769,2576.9,18.00002277,2.5775,2577.5,0.000023715
2.5771,2577.1,18.00002689,2.5777,2577.7,0.000024468
2.5773,2577.3,18.00002289,2.578,2578,0.000023754
2.5775,2577.5,18.00002692,2.5782,2578.2,0.000024455
2.5777,2577.7,18.00002289,2.5784,2578.4,0.000023733
2.578,2578,18.00002703,2.5786,2578.6,0.00002444
2.5782,2578.2,18.00002283,2.5788,2578.8,0.000023734
2.5784,2578.4,18.00002703,2.579,2579,0.000024439
2.5786,2578.6,18.00002284,2.5792,2579.2,0.00002376
2.5788,2578.8,18.00002697,2.5794,2579.4,0.000024425
2.579,2579,18.00002274,2.5796,2579.6,0.000023711
2.5792,2579.2,18.00002703,2.5798,2579.8,0.000024391
2.5794,2579.4,18.00002281,2.58,2580,0.000023702
2.5796,2579.6,18.00002701,2.5802,2580.2,0.000024444
2.5798,2579.8,18.0000228,2.5804,2580.4,0.000023698
2.58,2580,18.000027,2.5806,2580.6,0.000024406
2.5802,2580.2,18.0000227,2.5808,2580.8,0.000023691
2.5804,2580.4,18.00002695,2.5811,2581.1,0.000024417
2.5806,2580.6,18.00002275,2.5813,2581.3,0.00002371
2.5808,2580.8,18.00002685,2.5815,2581.5,0.000024388
2.5811,2581.1,18.0000228,2.5817,2581.7,0.000023688
2.5813,2581.3,18.00002688,2.5819,2581.9,0.000024386
2.5815,2581.5,18.00002281,2.5821,2582.1,0.000023679
2.5817,2581.7,18.00002694,2.5823,2582.3,0.000024391
2.5819,2581.9,18.00002283,2.5825,2582.5,0.000023691
2.5821,2582.1,18.00002681,2.5827,2582.7,0.000024391
2.5823,2582.3,18.00002273,2.5829,2582.9,0.000023677
2.5825,2582.5,18.00002692,2.5831,2583.1,0.000024391
2.5827,2582.7,18.00002278,2.5833,2583.3,0.000023682
2.5829,2582.9,18.00002693,2.5835,2583.5,0.000024411
2.5831,2583.1,18.00002273,2.5837,2583.7,0.000023686
2.5833,2583.3,18.00002686,2.584,2584,0.000024352
2.5835,2583.5,18.00002262,2.5842,2584.2,0.000023658
2.5837,2583.7,18.00002682,2.5844,2584.4,0.000024379
2.584,2584,18.00002265,2.5846,2584.6,0.000023692
2.5842,2584.2,18.00002687,2.5848,2584.8,0.000024349
2.5844,2584.4,18.00002268,2.585,2585,0.000023684
2.5846,2584.6,18.00002679,2.5852,2585.2,0.000024365
2.5848,2584.8,18.00002273,2.5854,2585.4,0.000023656
2.585,2585,18.00002687,2.5856,2585.6,0.000024376
2.5852,2585.2,18.00002276,2.5858,2585.8,0.000023648
2.5854,2585.4,18.00002689,2.586,2586,0.000024335
2.5856,2585.6,18.00002274,2.5862,2586.2,0.000023647
2.5858,2585.8,18.0000269,2.5864,2586.4,0.000024331
2.586,2586,18.00002284,2.5866,2586.6,0.000023628
2.5862,2586.2,18.00002698,2.5868,2586.8,0.00002432
2.5864,2586.4,18.0000228,2.5871,2587.1,0.000023621
2.5866,2586.6,18.00002689,2.5873,2587.3,0.00002431
2.5868,2586.8,18.00002284,2.5875,2587.5,0.000023621
2.5871,2587.1,18.00002683,2.5877,2587.7,0.000024317
2.5873,2587.3,18.00002269,2.5879,2587.9,0.000023628
2.5875,2587.5,18.00002677,2.5881,2588.1,0.000024295
2.5877,2587.7,18.00002258,2.5883,2588.3,0.000023629
2.5879,2587.9,18.00002672,2.5885,2588.5,0.000024326
2.5881,2588.1,18.00002266,2.5887,2588.7,0.000023628
2.5883,2588.3,18.00002674,2.5889,2588.9,0.000024312
2.5885,2588.5,18.00002254,2.5891,2589.1,0.000023607
2.5887,2588.7,18.00002669,2.5893,2589.3,0.000024253
2.5889,2588.9,18.00002257,2.5895,2589.5,0.000023592
2.5891,2589.1,18.00002679,2.5897,2589.7,0.000024278
2.5893,2589.3,18.00002268,2.5899,2589.9,0.0000236
2.5895,2589.5,18.00002685,2.5902,2590.2,0.000024293
2.5897,2589.7,18.00002259,2.5904,2590.4,0.000023594
2.5899,2589.9,18.00002685,2.5906,2590.6,0.000024266
2.5902,2590.2,18.00002267,2.5908,2590.8,0.000023623
2.5904,2590.4,18.00002676,2.591,2591,0.000024279
2.5906,2590.6,18.00002274,2.5912,2591.2,0.000023615
2.5908,2590.8,18.00002673,2.5914,2591.4,0.00002428
2.591,2591,18.00002275,2.5916,2591.6,0.000023552
2.5912,2591.2,18.0000268,2.5918,2591.8,0.000024261
2.5914,2591.4,18.00002285,2.592,2592,0.000023567
2.5916,2591.6,18.00002678,2.5922,2592.2,0.000024238
2.5918,2591.8,18.00002278,2.5924,2592.4,0.000023574
2.592,2592,18.00002679,2.5926,2592.6,0.00002423
2.5922,2592.2,18.00002276,2.5928,2592.8,0.000023563
2.5924,2592.4,18.00002681,2.593,2593,0.000024292
2.5926,2592.6,18.00002263,2.5933,2593.3,0.000023566
2.5928,2592.8,18.0000268,2.5935,2593.5,0.000024239
2.593,2593,18.00002252,2.5937,2593.7,0.000023587
2.5933,2593.3,18.00002677,2.5939,2593.9,0.000024256
2.5935,2593.5,18.0000225,2.5941,2594.1,0.000023552
2.5937,2593.7,18.00002675,2.5943,2594.3,0.000024218
2.5939,2593.9,18.00002247,2.5945,2594.5,0.000023528
2.5941,2594.1,18.00002662,2.5947,2594.7,0.000024245
2.5943,2594.3,18.00002253,2.5949,2594.9,0.00002353
2.5945,2594.5,18.00002671,2.5951,2595.1,0.000024206
2.5947,2594.7,18.00002267,2.5953,2595.3,0.000023568
2.5949,2594.9,18.00002671,2.5955,2595.5,0.000024189
2.5951,2595.1,18.0000227,2.5957,2595.7,0.000023535
2.5953,2595.3,18.0000266,2.5959,2595.9,0.000024215
2.5955,2595.5,18.00002263,2.5962,2596.2,0.000023555
2.5957,2595.7,18.00002656,2.5964,2596.4,0.000024203
2.5959,2595.9,18.00002269,2.5966,2596.6,0.000023541
2.5962,2596.2,18.00002666,2.5968,2596.8,0.000024193
2.5964,2596.4,18.0000227,2.597,2597,0.0000235
2.5966,2596.6,18.00002673,2.5972,2597.2,0.000024189
2.5968,2596.8,18.00002263,2.5974,2597.4,0.00002351
2.597,2597,18.00002669,2.5976,2597.6,0.000024192
2.5972,2597.2,18.00002263,2.5978,2597.8,0.000023453
2.5974,2597.4,18.00002674,2.598,2598,0.000024154
2.5976,2597.6,18.00002252,2.5982,2598.2,0.000023494
2.5978,2597.8,18.00002678,2.5984,2598.4,0.000024158
2.598,2598,18.00002251,2.5986,2598.6,0.00002347
2.5982,2598.2,18.0000267,2.5988,2598.8,0.000024173
2.5984,2598.4,18.00002259,2.599,2599,0.000023484
2.5986,2598.6,18.00002667,2.5993,2599.3,0.000024178
2.5988,2598.8,18.00002253,2.5995,2599.5,0.000023472
2.599,2599,18.00002666,2.5997,2599.7,0.00002416
2.5993,2599.3,18.00002259,2.5999,2599.9,0.000023495
2.5995,2599.5,18.00002662,2.6001,2600.1,0.000024182
2.5997,2599.7,18.00002265,2.6003,2600.3,0.000023426
2.5999,2599.9,18.00002672,2.6005,2600.5,0.000024162
2.6001,2600.1,18.00002261,2.6007,2600.7,0.000023481
2.6003,2600.3,18.00002657,2.6009,2600.9,0.000024133
2.6005,2600.5,18.00002251,2.6011,2601.1,0.000023493
2.6007,2600.7,18.00002648,2.6013,2601.3,0.00002414
2.6009,2600.9,18.00002248,2.6015,2601.5,0.000023456
2.6011,2601.1,18.00002642,2.6017,2601.7,0.000024147
2.6013,2601.3,18.00002244,2.6019,2601.9,0.000023456
2.6015,2601.5,18.0000265,2.6021,2602.1,0.000024141
2.6017,2601.7,18.00002254,2.6024,2602.4,0.00002345
2.6019,2601.9,18.00002655,2.6026,2602.6,0.000024145
2.6021,2602.1,18.00002258,2.6028,2602.8,0.000023454
2.6024,2602.4,18.00002664,2.603,2603,0.000024145
2.6026,2602.6,18.00002258,2.6032,2603.2,0.000023391
2.6028,2602.8,18.00002672,2.6034,2603.4,0.00002408
2.603,2603,18.00002258,2.6036,2603.6,0.000023409
2.6032,2603.2,18.00002674,2.6038,2603.8,0.000024102
2.6034,2603.4,18.00002255,2.604,2604,0.000023423
2.6036,2603.6,18.00002671,2.6042,2604.2,0.000024074
2.6038,2603.8,18.00002247,2.6044,2604.4,0.000023376
2.604,2604,18.00002657,2.6046,2604.6,0.000024124
2.6042,2604.2,18.0000225,2.6048,2604.8,0.000023425
2.6044,2604.4,18.0000265,2.605,2605,0.000024144
2.6046,2604.6,18.00002247,2.6053,2605.3,0.000023424
2.6048,2604.8,18.00002649,2.6055,2605.5,0.00002409
2.605,2605,18.00002256,2.6057,2605.7,0.00002339
2.6053,2605.3,18.00002643,2.6059,2605.9,0.000024103
2.6055,2605.5,18.00002252,2.6061,2606.1,0.000023392
2.6057,2605.7,18.00002646,2.6063,2606.3,0.000024076
2.6059,2605.9,18.00002249,2.6065,2606.5,0.00002339
2.6061,2606.1,18.00002648,2.6067,2606.7,0.000024062
2.6063,2606.3,18.00002253,2.6069,2606.9,0.000023366
2.6065,2606.5,18.00002651,2.6071,2607.1,0.000024055
2.6067,2606.7,18.00002252,2.6073,2607.3,0.000023393
2.6069,2606.9,18.00002662,2.6075,2607.5,0.000024099
2.6071,2607.1,18.00002257,2.6077,2607.7,0.000023372
2.6073,2607.3,18.00002667,2.6079,2607.9,0.00002409
2.6075,2607.5,18.0000225,2.6081,2608.1,0.000023369
2.6077,2607.7,18.0000266,2.6084,2608.4,0.000024077
2.6079,2607.9,18.0000224,2.6086,2608.6,0.000023359
2.6081,2608.1,18.00002643,2.6088,2608.8,0.000024036
2.6084,2608.4,18.00002248,2.609,2609,0.000023372
2.6086,2608.6,18.00002652,2.6092,2609.2,0.000024045
2.6088,2608.8,18.00002238,2.6094,2609.4,0.000023351
2.609,2609,18.00002639,2.6096,2609.6,0.000024016
2.6092,2609.2,18.00002239,2.6098,2609.8,0.000023345
2.6094,2609.4,18.00002638,2.61,2610,0.000024049
2.6096,2609.6,18.00002241,2.6102,2610.2,0.000023371
2.6098,2609.8,18.00002642,2.6104,2610.4,0.000024044
2.61,2610,18.00002245,2.6106,2610.6,0.000023352
2.6102,2610.2,18.00002644,2.6108,2610.8,0.000024029
2.6104,2610.4,18.00002252,2.611,2611,0.000023329
2.6106,2610.6,18.00002642,2.6112,2611.2,0.000024011
2.6108,2610.8,18.00002245,2.6115,2611.5,0.000023324
2.611,2611,18.00002645,2.6117,2611.7,0.000023999
2.6112,2611.2,18.00002241,2.6119,2611.9,0.000023375
2.6115,2611.5,18.0000265,2.6121,2612.1,0.000023993
2.6117,2611.7,18.00002252,2.6123,2612.3,0.000023331
2.6119,2611.9,18.00002646,2.6125,2612.5,0.000023973
2.6121,2612.1,18.0000225,2.6127,2612.7,0.000023289
2.6123,2612.3,18.00002649,2.6129,2612.9,0.000024007
2.6125,2612.5,18.00002254,2.6131,2613.1,0.000023299
2.6127,2612.7,18.00002672,2.6133,2613.3,0.000023992
2.6129,2612.9,18.00002246,2.6135,2613.5,0.000023332
2.6131,2613.1,18.00002657,2.6137,2613.7,0.000023992
2.6133,2613.3,18.00002244,2.6139,2613.9,0.000023312
2.6135,2613.5,18.0000264,2.6141,2614.1,0.000024001
2.6137,2613.7,18.00002241,2.6144,2614.4,0.000023316
2.6139,2613.9,18.00002637,2.6146,2614.6,0.000023996
2.6141,2614.1,18.0000222,2.6148,2614.8,0.000023318
2.6144,2614.4,18.00002618,2.615,2615,0.000023969
2.6146,2614.6,18.00002232,2.6152,2615.2,0.000023279
2.6148,2614.8,18.00002625,2.6154,2615.4,0.000023939
2.615,2615,18.00002234,2.6156,2615.6,0.00002327
2.6152,2615.2,18.00002622,2.6158,2615.8,0.000023976
2.6154,2615.4,18.00002241,2.616,2616,0.000023295
2.6156,2615.6,18.00002633,2.6162,2616.2,0.000023938
2.6158,2615.8,18.00002249,2.6164,2616.4,0.000023296
2.616,2616,18.00002642,2.6166,2616.6,0.000023955
2.6162,2616.2,18.00002252,2.6168,2616.8,0.000023277
2.6164,2616.4,18.00002656,2.617,2617,0.000023957
2.6166,2616.6,18.00002244,2.6172,2617.2,0.00002327
2.6168,2616.8,18.00002659,2.6175,2617.5,0.000023934
2.617,2617,18.00002248,2.6177,2617.7,0.000023266
2.6172,2617.2,18.00002642,2.6179,2617.9,0.000023925
2.6175,2617.5,18.00002242,2.6181,2618.1,0.000023222
2.6177,2617.7,18.00002641,2.6183,2618.3,0.000023926
2.6179,2617.9,18.00002237,2.6185,2618.5,0.000023261
2.6181,2618.1,18.00002648,2.6187,2618.7,0.000023917
2.6183,2618.3,18.00002236,2.6189,2618.9,0.000023237
2.6185,2618.5,18.00002638,2.6191,2619.1,0.000023931
2.6187,2618.7,18.00002238,2.6193,2619.3,0.000023276
2.6189,2618.9,18.00002627,2.6195,2619.5,0.00002389
2.6191,2619.1,18.00002234,2.6197,2619.7,0.000023201
2.6193,2619.3,18.00002624,2.6199,2619.9,0.000023887
2.6195,2619.5,18.00002228,2.6201,2620.1,0.000023219
2.6197,2619.7,18.00002629,2.6203,2620.3,0.000023876
2.6199,2619.9,18.00002236,2.6206,2620.6,0.000023266
2.6201,2620.1,18.00002641,2.6208,2620.8,0.000023892
2.6203,2620.3,18.0000223,2.621,2621,0.000023218
2.6206,2620.6,18.00002619,2.6212,2621.2,0.000023912
2.6208,2620.8,18.00002234,2.6214,2621.4,0.000023204
2.621,2621,18.00002624,2.6216,2621.6,0.000023863
2.6212,2621.2,18.00002249,2.6218,2621.8,0.000023225
2.6214,2621.4,18.00002627,2.622,2622,0.000023887
2.6216,2621.6,18.0000224,2.6222,2622.2,0.000023219
2.6218,2621.8,18.00002636,2.6224,2622.4,0.000023837
2.622,2622,18.00002236,2.6226,2622.6,0.000023194
2.6222,2622.2,18.00002646,2.6228,2622.8,0.000023888
2.6224,2622.4,18.00002236,2.623,2623,0.000023186
2.6226,2622.6,18.00002634,2.6232,2623.2,0.000023852
2.6228,2622.8,18.00002228,2.6234,2623.4,0.000023217
2.623,2623,18.00002628,2.6237,2623.7,0.000023878
2.6232,2623.2,18.00002224,2.6239,2623.9,0.000023199
2.6234,2623.4,18.00002643,2.6241,2624.1,0.000023863
2.6237,2623.7,18.00002232,2.6243,2624.3,0.000023172
2.6239,2623.9,18.00002647,2.6245,2624.5,0.000023836
2.6241,2624.1,18.00002236,2.6247,2624.7,0.000023175
2.6243,2624.3,18.00002633,2.6249,2624.9,0.000023862
2.6245,2624.5,18.00002229,2.6251,2625.1,0.000023208
2.6247,2624.7,18.00002613,2.6253,2625.3,0.000023833
2.6249,2624.9,18.00002226,2.6255,2625.5,0.000023171
2.6251,2625.1,18.0000262,2.6257,2625.7,0.000023857
2.6253,2625.3,18.00002239,2.6259,2625.9,0.000023151
2.6255,2625.5,18.00002626,2.6261,2626.1,0.000023814
2.6257,2625.7,18.00002234,2.6263,2626.3,0.000023168
2.6259,2625.9,18.00002612,2.6266,2626.6,0.000023854
2.6261,2626.1,18.00002236,2.6268,2626.8,0.000023166
2.6263,2626.3,18.00002619,2.627,2627,0.000023828
2.6266,2626.6,18.00002242,2.6272,2627.2,0.000023123
2.6268,2626.8,18.00002633,2.6274,2627.4,0.000023816
2.627,2627,18.00002234,2.6276,2627.6,0.000023156
2.6272,2627.2,18.00002643,2.6278,2627.8,0.00002381
2.6274,2627.4,18.00002233,2.628,2628,0.000023155
2.6276,2627.6,18.00002647,2.6282,2628.2,0.000023812
2.6278,2627.8,18.00002228,2.6284,2628.4,0.000023152
2.628,2628,18.00002626,2.6286,2628.6,0.000023807
2.6282,2628.2,18.00002222,2.6288,2628.8,0.00002311
2.6284,2628.4,18.00002621,2.629,2629,0.000023771
2.6286,2628.6,18.00002224,2.6292,2629.2,0.000023136
2.6288,2628.8,18.00002619,2.6294,2629.4,0.000023811
2.629,2629,18.0000223,2.6297,2629.7,0.000023095
2.6292,2629.2,18.00002626,2.6299,2629.9,0.000023775
2.6294,2629.4,18.00002236,2.6301,2630.1,0.000023126
2.6297,2629.7,18.00002615,2.6303,2630.3,0.000023802
2.6299,2629.9,18.00002215,2.6305,2630.5,0.000023145
2.6301,2630.1,18.00002593,2.6307,2630.7,0.000023764
2.6303,2630.3,18.00002207,2.6309,2630.9,0.000023119
2.6305,2630.5,18.00002619,2.6311,2631.1,0.000023789
2.6307,2630.7,18.00002228,2.6313,2631.3,0.000023085
2.6309,2630.9,18.00002622,2.6315,2631.5,0.000023775
2.6311,2631.1,18.00002221,2.6317,2631.7,0.000023093
2.6313,2631.3,18.00002605,2.6319,2631.9,0.000023741
2.6315,2631.5,18.00002226,2.6321,2632.1,0.000023064
2.6317,2631.7,18.00002623,2.6323,2632.3,0.000023747
2.6319,2631.9,18.00002231,2.6325,2632.5,0.000023063
2.6321,2632.1,18.00002622,2.6328,2632.8,0.000023736
2.6323,2632.3,18.00002238,2.633,2633,0.000023076
2.6325,2632.5,18.00002635,2.6332,2633.2,0.000023702
2.6328,2632.8,18.00002246,2.6334,2633.4,0.000023078
2.633,2633,18.00002636,2.6336,2633.6,0.000023687
2.6332,2633.2,18.00002232,2.6338,2633.8,0.00002304
2.6334,2633.4,18.00002629,2.634,2634,0.000023677
2.6336,2633.6,18.00002238,2.6342,2634.2,0.000023024
2.6338,2633.8,18.00002633,2.6344,2634.4,0.000023741
2.634,2634,18.00002237,2.6346,2634.6,0.000023055
2.6342,2634.2,18.00002636,2.6348,2634.8,0.000023687
2.6344,2634.4,18.00002221,2.635,2635,0.000023065
2.6346,2634.6,18.00002615,2.6352,2635.2,0.00002371
2.6348,2634.8,18.00002209,2.6354,2635.4,0.00002303
2.635,2635,18.00002582,2.6357,2635.7,0.000023705
2.6352,2635.2,18.0000218,2.6359,2635.9,0.000023028
2.6354,2635.4,18.00002561,2.6361,2636.1,0.000023699
2.6357,2635.7,18.00002185,2.6363,2636.3,0.000023043
2.6359,2635.9,18.0000258,2.6365,2636.5,0.000023674
2.6361,2636.1,18.00002215,2.6367,2636.7,0.000023038
2.6363,2636.3,18.00002596,2.6369,2636.9,0.000023711
2.6365,2636.5,18.00002224,2.6371,2637.1,0.00002306
2.6367,2636.7,18.00002612,2.6373,2637.3,0.000023709
2.6369,2636.9,18.00002235,2.6375,2637.5,0.000022973
2.6371,2637.1,18.00002634,2.6377,2637.7,0.00002367
2.6373,2637.3,18.0000225,2.6379,2637.9,0.000023015
2.6375,2637.5,18.00002648,2.6381,2638.1,0.000023676
2.6377,2637.7,18.00002252,2.6383,2638.3,0.000023021
2.6379,2637.9,18.00002652,2.6385,2638.5,0.000023665
2.6381,2638.1,18.00002233,2.6388,2638.8,0.000023052
2.6383,2638.3,18.00002619,2.639,2639,0.000023679
2.6385,2638.5,18.00002222,2.6392,2639.2,0.000023009
2.6388,2638.8,18.00002617,2.6394,2639.4,0.000023673
2.639,2639,18.00002238,2.6396,2639.6,0.000023012
2.6392,2639.2,18.00002625,2.6398,2639.8,0.000023675
2.6394,2639.4,18.00002226,2.64,2640,0.00002305
2.6396,2639.6,18.00002609,2.6402,2640.2,0.000023676
2.6398,2639.8,18.00002215,2.6404,2640.4,0.000022981
2.64,2640,18.00002598,2.6406,2640.6,0.000023672
2.6402,2640.2,18.00002204,2.6408,2640.8,0.000022967
2.6404,2640.4,18.00002591,2.641,2641,0.000023629
2.6406,2640.6,18.00002187,2.6412,2641.2,0.000022992
2.6408,2640.8,18.00002568,2.6414,2641.4,0.000023667
2.641,2641,18.00002196,2.6416,2641.6,0.000022974
2.6412,2641.2,18.00002596,2.6419,2641.9,0.000023649
2.6414,2641.4,18.00002214,2.6421,2642.1,0.000022978
2.6416,2641.6,18.00002606,2.6423,2642.3,0.000023588
2.6419,2641.9,18.00002217,2.6425,2642.5,0.000022968
2.6421,2642.1,18.00002592,2.6427,2642.7,0.000023611
2.6423,2642.3,18.00002218,2.6429,2642.9,0.000022965
2.6425,2642.5,18.00002611,2.6431,2643.1,0.000023628
2.6427,2642.7,18.00002232,2.6433,2643.3,0.000022954
2.6429,2642.9,18.00002619,2.6435,2643.5,0.000023634
2.6431,2643.1,18.00002229,2.6437,2643.7,0.000022928
2.6433,2643.3,18.00002606,2.6439,2643.9,0.000023589
2.6435,2643.5,18.00002211,2.6441,2644.1,0.000022947
2.6437,2643.7,18.00002609,2.6443,2644.3,0.000023575
2.6439,2643.9,18.00002223,2.6445,2644.5,0.00002293
2.6441,2644.1,18.00002625,2.6447,2644.7,0.000023598
2.6443,2644.3,18.00002239,2.645,2645,0.000022935
2.6445,2644.5,18.00002639,2.6452,2645.2,0.000023578
2.6447,2644.7,18.00002237,2.6454,2645.4,0.000022968
2.645,2645,18.00002627,2.6456,2645.6,0.000023561
2.6452,2645.2,18.00002216,2.6458,2645.8,0.000022928
2.6454,2645.4,18.00002609,2.646,2646,0.000023578
2.6456,2645.6,18.00002207,2.6462,2646.2,0.000022926
2.6458,2645.8,18.00002598,2.6464,2646.4,0.000023612
2.646,2646,18.00002198,2.6466,2646.6,0.000022933
2.6462,2646.2,18.00002578,2.6468,2646.8,0.00002359
2.6464,2646.4,18.00002204,2.647,2647,0.000022936
2.6466,2646.6,18.00002581,2.6472,2647.2,0.000023564
2.6468,2646.8,18.00002216,2.6474,2647.4,0.000022928
2.647,2647,18.00002585,2.6476,2647.6,0.000023591
2.6472,2647.2,18.00002203,2.6479,2647.9,0.000022908
2.6474,2647.4,18.0000258,2.6481,2648.1,0.00002358
2.6476,2647.6,18.00002202,2.6483,2648.3,0.000022894
2.6479,2647.9,18.00002583,2.6485,2648.5,0.000023537
2.6481,2648.1,18.00002201,2.6487,2648.7,0.000022904
2.6483,2648.3,18.00002598,2.6489,2648.9,0.000023547
2.6485,2648.5,18.00002199,2.6491,2649.1,0.000022915
2.6487,2648.7,18.00002601,2.6493,2649.3,0.000023569
2.6489,2648.9,18.00002202,2.6495,2649.5,0.000022897
2.6491,2649.1,18.00002598,2.6497,2649.7,0.00002353
2.6493,2649.3,18.00002214,2.6499,2649.9,0.000022912
2.6495,2649.5,18.00002616,2.6501,2650.1,0.000023524
2.6497,2649.7,18.00002238,2.6503,2650.3,0.000022892
2.6499,2649.9,18.00002635,2.6505,2650.5,0.000023547
2.6501,2650.1,18.00002237,2.6507,2650.7,0.000022876
2.6503,2650.3,18.000026,2.651,2651,0.000023564
2.6505,2650.5,18.00002211,2.6512,2651.2,0.000022878
2.6507,2650.7,18.00002595,2.6514,2651.4,0.000023494
2.651,2651,18.0000221,2.6516,2651.6,0.00002289
2.6512,2651.2,18.00002604,2.6518,2651.8,0.000023505
2.6514,2651.4,18.00002216,2.652,2652,0.000022871
2.6516,2651.6,18.00002599,2.6522,2652.2,0.000023539
2.6518,2651.8,18.00002214,2.6524,2652.4,0.000022863
2.652,2652,18.00002601,2.6526,2652.6,0.000023513
2.6522,2652.2,18.00002209,2.6528,2652.8,0.000022847
2.6524,2652.4,18.00002597,2.653,2653,0.000023456
2.6526,2652.6,18.00002201,2.6532,2653.2,0.000022857
2.6528,2652.8,18.00002578,2.6534,2653.4,0.000023518
2.653,2653,18.00002192,2.6536,2653.6,0.00002283
2.6532,2653.2,18.00002564,2.6538,2653.8,0.000023497
2.6534,2653.4,18.00002184,2.6541,2654.1,0.000022842
2.6536,2653.6,18.00002568,2.6543,2654.3,0.000023443
2.6538,2653.8,18.00002201,2.6545,2654.5,0.000022858
2.6541,2654.1,18.0000258,2.6547,2654.7,0.000023463
2.6543,2654.3,18.00002202,2.6549,2654.9,0.000022843
2.6545,2654.5,18.00002585,2.6551,2655.1,0.000023504
2.6547,2654.7,18.00002212,2.6553,2655.3,0.000022826
2.6549,2654.9,18.00002615,2.6555,2655.5,0.00002349
2.6551,2655.1,18.00002229,2.6557,2655.7,0.000022843
2.6553,2655.3,18.00002608,2.6559,2655.9,0.000023425
2.6555,2655.5,18.00002202,2.6561,2656.1,0.000022828
2.6557,2655.7,18.00002582,2.6563,2656.3,0.000023497
2.6559,2655.9,18.00002189,2.6565,2656.5,0.000022816
2.6561,2656.1,18.00002583,2.6567,2656.7,0.000023486
2.6563,2656.3,18.00002194,2.657,2657,0.000022806
2.6565,2656.5,18.0000258,2.6572,2657.2,0.000023453
2.6567,2656.7,18.0000221,2.6574,2657.4,0.000022817
