Frequency (eV),Frequency (meV),vDOS
2.282178255,2282.178255,0.000047058
2.282426223,2282.426223,0.000043623
2.282674192,2282.674192,0.000047034
2.282798176,2282.798176,0.000043553
2.283046144,2283.046144,0.000047004
2.283294113,2283.294113,0.00004358
2.283418097,2283.418097,0.000046978
2.283666066,2283.666066,0.000043563
2.283914034,2283.914034,0.000046993
2.284038019,2284.038019,0.000043543
2.284285987,2284.285987,0.000046978
2.284533956,2284.533956,0.000043536
2.28465794,2284.65794,0.000046927
2.284905908,2284.905908,0.00004352
2.285153877,2285.153877,0.000046961
2.285277861,2285.277861,0.000043496
2.28552583,2285.52583,0.000046902
2.285773798,2285.773798,0.000043477
2.285897782,2285.897782,0.000046942
2.286145751,2286.145751,0.000043462
2.286393719,2286.393719,0.000046908
2.286517704,2286.517704,0.000043491
2.286765672,2286.765672,0.000046916
2.287013641,2287.013641,0.000043476
2.287137625,2287.137625,0.000046877
2.287385594,2287.385594,0.000043444
2.287633562,2287.633562,0.000046873
2.287757546,2287.757546,0.000043463
2.288005515,2288.005515,0.00004683
2.288253483,2288.253483,0.000043409
2.288377468,2288.377468,0.000046847
2.288625436,2288.625436,0.000043423
2.288873405,2288.873405,0.000046828
2.288997389,2288.997389,0.000043397
2.289245357,2289.245357,0.000046826
2.289493326,2289.493326,0.00004338
2.28961731,2289.61731,0.0000468
2.289865279,2289.865279,0.000043397
2.290113247,2290.113247,0.000046775
2.290237231,2290.237231,0.000043369
2.2904852,2290.4852,0.000046795
2.290733169,2290.733169,0.000043331
2.290857153,2290.857153,0.000046726
2.291105121,2291.105121,0.000043348
2.29135309,2291.35309,0.00004676
2.291477074,2291.477074,0.000043337
2.291725043,2291.725043,0.000046705
2.291973011,2291.973011,0.000043343
2.292096995,2292.096995,0.000046746
2.292344964,2292.344964,0.000043293
2.292592932,2292.592932,0.000046709
2.292840901,2292.840901,0.000043289
2.292964885,2292.964885,0.00004672
2.293212854,2293.212854,0.00004327
2.293460822,2293.460822,0.000046677
2.293584806,2293.584806,0.000043301
2.293832775,2293.832775,0.000046694
2.294080744,2294.080744,0.000043236
2.294204728,2294.204728,0.000046637
2.294452696,2294.452696,0.000043277
2.294700665,2294.700665,0.000046642
2.294824649,2294.824649,0.000043209
2.295072618,2295.072618,0.000046645
2.295320586,2295.320586,0.000043245
2.29544457,2295.44457,0.000046596
2.295692539,2295.692539,0.000043194
2.295940507,2295.940507,0.000046615
2.296064492,2296.064492,0.000043208
2.29631246,2296.31246,0.000046617
2.296560429,2296.560429,0.000043188
2.296684413,2296.684413,0.000046558
2.296932381,2296.932381,0.000043163
2.29718035,2297.18035,0.000046577
2.297304334,2297.304334,0.000043159
2.297552303,2297.552303,0.000046519
2.297800271,2297.800271,0.000043128
2.297924256,2297.924256,0.000046526
2.298172224,2298.172224,0.000043139
2.298420193,2298.420193,0.000046523
2.298544177,2298.544177,0.000043144
2.298792145,2298.792145,0.000046512
2.299040114,2299.040114,0.000043128
2.299164098,2299.164098,0.000046493
2.299412067,2299.412067,0.000043109
2.299660035,2299.660035,0.000046483
2.299784019,2299.784019,0.000043066
2.300031988,2300.031988,0.000046491
2.300279956,2300.279956,0.000043075
2.300403941,2300.403941,0.00004643
2.300651909,2300.651909,0.00004308
2.300899878,2300.899878,0.000046439
2.301023862,2301.023862,0.00004308
2.301271831,2301.271831,0.00004641
2.301519799,2301.519799,0.000043015
2.301643783,2301.643783,0.000046382
2.301891752,2301.891752,0.000043046
2.30213972,2302.13972,0.000046394
2.302263705,2302.263705,0.000043036
2.302511673,2302.511673,0.000046376
2.302759642,2302.759642,0.00004302
2.302883626,2302.883626,0.000046371
2.303131594,2303.131594,0.000043
2.303379563,2303.379563,0.000046355
2.303503547,2303.503547,0.000043
2.303751516,2303.751516,0.000046333
2.303999484,2303.999484,0.000042946
2.304123468,2304.123468,0.000046328
2.304371437,2304.371437,0.000042949
2.304619406,2304.619406,0.000046341
2.30474339,2304.74339,0.000042967
2.304991358,2304.991358,0.000046267
2.305239327,2305.239327,0.000042924
2.305363311,2305.363311,0.00004628
2.30561128,2305.61128,0.00004295
2.305859248,2305.859248,0.000046276
2.305983232,2305.983232,0.000042919
2.306231201,2306.231201,0.000046287
2.306479169,2306.479169,0.000042866
2.306603154,2306.603154,0.000046267
2.306851122,2306.851122,0.000042912
2.307099091,2307.099091,0.000046237
2.307223075,2307.223075,0.000042912
2.307471043,2307.471043,0.000046234
2.307719012,2307.719012,0.000042879
2.307842996,2307.842996,0.000046213
2.308090965,2308.090965,0.000042882
2.308338933,2308.338933,0.000046218
2.308462918,2308.462918,0.000042822
2.308710886,2308.710886,0.000046211
2.308958855,2308.958855,0.000042828
2.309082839,2309.082839,0.000046157
2.309330807,2309.330807,0.0000428
2.309578776,2309.578776,0.000046156
2.30970276,2309.70276,0.000042826
2.309950729,2309.950729,0.000046102
2.310198697,2310.198697,0.000042794
2.310322681,2310.322681,0.00004613
2.31057065,2310.57065,0.000042791
2.310818618,2310.818618,0.000046148
2.310942603,2310.942603,0.000042792
2.311190571,2311.190571,0.000046136
2.31143854,2311.43854,0.00004276
2.311562524,2311.562524,0.000046062
2.311810493,2311.810493,0.00004278
2.312058461,2312.058461,0.000046083
2.312182445,2312.182445,0.000042763
2.312430414,2312.430414,0.000046084
2.312678382,2312.678382,0.000042722
2.312802367,2312.802367,0.000046043
2.313050335,2313.050335,0.000042718
2.313298304,2313.298304,0.000046032
2.313422288,2313.422288,0.000042725
2.313670256,2313.670256,0.000046038
2.313918225,2313.918225,0.000042701
2.314042209,2314.042209,0.000045979
2.314290178,2314.290178,0.000042692
2.314538146,2314.538146,0.000046023
2.31466213,2314.66213,0.000042694
2.314910099,2314.910099,0.000045994
2.315158068,2315.158068,0.000042647
2.315282052,2315.282052,0.000045967
2.31553002,2315.53002,0.00004267
2.315777989,2315.777989,0.000045966
2.315901973,2315.901973,0.000042624
2.316149942,2316.149942,0.000045952
2.31639791,2316.39791,0.000042611
2.316521894,2316.521894,0.000045942
2.316769863,2316.769863,0.000042635
2.317017831,2317.017831,0.00004595
2.317141816,2317.141816,0.000042602
2.317389784,2317.389784,0.000045919
2.317637753,2317.637753,0.000042617
2.317761737,2317.761737,0.000045909
2.318009705,2318.009705,0.000042596
2.318257674,2318.257674,0.00004593
2.318381658,2318.381658,0.000042571
2.318629627,2318.629627,0.000045881
2.318877595,2318.877595,0.000042545
2.31900158,2319.00158,0.000045852
2.319249548,2319.249548,0.000042547
2.319497517,2319.497517,0.000045855
2.319621501,2319.621501,0.000042543
2.319869469,2319.869469,0.000045829
2.320117438,2320.117438,0.000042513
2.320241422,2320.241422,0.000045838
2.320489391,2320.489391,0.000042518
2.320737359,2320.737359,0.000045814
2.320861343,2320.861343,0.00004252
2.321109312,2321.109312,0.000045798
2.32135728,2321.35728,0.000042492
2.321481265,2321.481265,0.000045799
2.321729233,2321.729233,0.000042476
2.321977202,2321.977202,0.000045771
2.322101186,2322.101186,0.000042462
2.322349155,2322.349155,0.00004575
2.322597123,2322.597123,0.000042433
2.322721107,2322.721107,0.00004574
2.322969076,2322.969076,0.000042474
2.323217044,2323.217044,0.000045729
2.323341029,2323.341029,0.000042424
2.323588997,2323.588997,0.000045727
2.323836966,2323.836966,0.000042429
2.32396095,2323.96095,0.000045694
2.324208918,2324.208918,0.000042425
2.324456887,2324.456887,0.000045681
2.324580871,2324.580871,0.000042396
2.32482884,2324.82884,0.000045694
2.325076808,2325.076808,0.000042372
2.325200793,2325.200793,0.000045658
2.325448761,2325.448761,0.000042408
2.32569673,2325.69673,0.000045666
2.325820714,2325.820714,0.000042357
2.326068682,2326.068682,0.00004563
2.326316651,2326.316651,0.000042339
2.326440635,2326.440635,0.000045628
2.326688604,2326.688604,0.000042346
2.326936572,2326.936572,0.000045633
2.327060556,2327.060556,0.000042349
2.327308525,2327.308525,0.000045596
2.327556493,2327.556493,0.000042328
2.327680478,2327.680478,0.000045592
2.327928446,2327.928446,0.000042335
2.328176415,2328.176415,0.000045574
2.328300399,2328.300399,0.000042284
2.328548367,2328.548367,0.000045572
2.328796336,2328.796336,0.000042287
2.32892032,2328.92032,0.00004555
2.329168289,2329.168289,0.000042303
2.329416257,2329.416257,0.000045554
2.329540242,2329.540242,0.000042263
2.32978821,2329.78821,0.000045529
2.330036179,2330.036179,0.000042253
2.330160163,2330.160163,0.00004554
2.330408131,2330.408131,0.000042256
2.3306561,2330.6561,0.000045494
2.330780084,2330.780084,0.000042235
2.331028053,2331.028053,0.00004549
2.331276021,2331.276021,0.000042217
2.331400005,2331.400005,0.000045472
2.331647974,2331.647974,0.000042229
2.331895942,2331.895942,0.00004547
2.332019927,2332.019927,0.000042202
2.332267895,2332.267895,0.000045443
2.332515864,2332.515864,0.000042197
2.332639848,2332.639848,0.000045461
2.332887817,2332.887817,0.000042164
2.333135785,2333.135785,0.000045432
2.333259769,2333.259769,0.000042161
2.333507738,2333.507738,0.000045409
2.333755706,2333.755706,0.000042179
2.333879691,2333.879691,0.00004538
2.334127659,2334.127659,0.000042161
2.334375628,2334.375628,0.000045402
2.334499612,2334.499612,0.000042123
2.33474758,2334.74758,0.000045371
2.334995549,2334.995549,0.000042124
2.335119533,2335.119533,0.000045379
2.335367502,2335.367502,0.000042135
2.33561547,2335.61547,0.000045373
2.335739455,2335.739455,0.000042119
2.335987423,2335.987423,0.000045315
2.336235392,2336.235392,0.000042091
2.336359376,2336.359376,0.000045331
2.336607344,2336.607344,0.00004208
2.336855313,2336.855313,0.000045347
2.336979297,2336.979297,0.000042073
2.337227266,2337.227266,0.00004528
2.337475234,2337.475234,0.000042043
2.337599218,2337.599218,0.000045314
2.337847187,2337.847187,0.000042055
2.338095155,2338.095155,0.000045246
2.33821914,2338.21914,0.000042022
2.338467108,2338.467108,0.000045253
2.338715077,2338.715077,0.00004203
2.338839061,2338.839061,0.000045271
2.33908703,2339.08703,0.00004203
2.339334998,2339.334998,0.000045206
2.339458982,2339.458982,0.000042001
2.339706951,2339.706951,0.000045232
2.339954919,2339.954919,0.000041993
2.340078904,2340.078904,0.000045219
2.340326872,2340.326872,0.000041964
2.340574841,2340.574841,0.000045184
2.340698825,2340.698825,0.000041964
2.340946793,2340.946793,0.000045209
2.341194762,2341.194762,0.000041948
2.341318746,2341.318746,0.000045159
2.341566715,2341.566715,0.000041939
2.341814683,2341.814683,0.000045152
2.341938667,2341.938667,0.000041942
2.342186636,2342.186636,0.000045191
2.342434605,2342.434605,0.000041914
2.342558589,2342.558589,0.00004514
2.342806557,2342.806557,0.00004192
2.343054526,2343.054526,0.000045126
2.34317851,2343.17851,0.000041882
2.343426479,2343.426479,0.000045113
2.343674447,2343.674447,0.000041878
2.343798431,2343.798431,0.000045095
2.3440464,2344.0464,0.000041863
2.344294368,2344.294368,0.000045062
2.344418353,2344.418353,0.000041888
2.344666321,2344.666321,0.0000451
2.34491429,2344.91429,0.000041886
2.345038274,2345.038274,0.000045045
2.345286242,2345.286242,0.000041838
2.345534211,2345.534211,0.000045064
2.345658195,2345.658195,0.000041848
2.345906164,2345.906164,0.000045026
2.346154132,2346.154132,0.000041829
2.346402101,2346.402101,0.00004502
2.346526085,2346.526085,0.000041764
2.346774054,2346.774054,0.000045005
2.347022022,2347.022022,0.000041797
2.347146006,2347.146006,0.000044997
2.347393975,2347.393975,0.000041799
2.347641943,2347.641943,0.000045003
2.347765928,2347.765928,0.000041772
2.348013896,2348.013896,0.000044961
2.348261865,2348.261865,0.000041802
2.348385849,2348.385849,0.000044977
2.348633817,2348.633817,0.000041794
2.348881786,2348.881786,0.000044943
2.34900577,2349.00577,0.000041739
2.349253739,2349.253739,0.000044968
2.349501707,2349.501707,0.000041758
2.349625692,2349.625692,0.000044957
2.34987366,2349.87366,0.000041726
2.350121629,2350.121629,0.000044892
2.350245613,2350.245613,0.000041707
2.350493581,2350.493581,0.000044897
2.35074155,2350.74155,0.00004172
2.350865534,2350.865534,0.000044879
2.351113503,2351.113503,0.00004169
2.351361471,2351.361471,0.000044861
2.351485455,2351.485455,0.000041711
2.351733424,2351.733424,0.000044883
2.351981392,2351.981392,0.000041658
2.352105377,2352.105377,0.000044835
2.352353345,2352.353345,0.000041654
2.352601314,2352.601314,0.000044839
2.352725298,2352.725298,0.000041652
2.352973267,2352.973267,0.000044842
2.353221235,2353.221235,0.00004168
2.353345219,2353.345219,0.000044826
2.353593188,2353.593188,0.000041631
2.353841156,2353.841156,0.000044783
2.353965141,2353.965141,0.000041611
2.354213109,2354.213109,0.000044791
2.354461078,2354.461078,0.00004163
2.354585062,2354.585062,0.000044775
2.35483303,2354.83303,0.000041588
2.355080999,2355.080999,0.000044753
2.355204983,2355.204983,0.000041608
2.355452952,2355.452952,0.00004478
2.35570092,2355.70092,0.000041588
2.355824904,2355.824904,0.000044744
2.356072873,2356.072873,0.000041559
2.356320842,2356.320842,0.000044741
2.356444826,2356.444826,0.000041556
2.356692794,2356.692794,0.000044742
2.356940763,2356.940763,0.000041531
2.357064747,2357.064747,0.000044686
2.357312716,2357.312716,0.000041539
2.357560684,2357.560684,0.000044679
2.357684668,2357.684668,0.000041532
2.357932637,2357.932637,0.000044705
2.358180605,2358.180605,0.000041511
2.35830459,2358.30459,0.000044649
2.358552558,2358.552558,0.000041512
2.358800527,2358.800527,0.000044663
2.358924511,2358.924511,0.000041511
2.359172479,2359.172479,0.000044629
2.359420448,2359.420448,0.000041462
2.359544432,2359.544432,0.000044651
2.359792401,2359.792401,0.000041454
2.360040369,2360.040369,0.00004462
2.360164354,2360.164354,0.000041441
2.360412322,2360.412322,0.000044611
2.360660291,2360.660291,0.00004147
2.360784275,2360.784275,0.000044597
2.361032243,2361.032243,0.000041458
2.361280212,2361.280212,0.000044584
2.361404196,2361.404196,0.000041431
2.361652165,2361.652165,0.000044575
2.361900133,2361.900133,0.000041434
2.362024117,2362.024117,0.000044554
2.362272086,2362.272086,0.000041416
2.362520054,2362.520054,0.000044576
2.362644039,2362.644039,0.000041374
2.362892007,2362.892007,0.000044535
2.363139976,2363.139976,0.000041406
2.36326396,2363.26396,0.000044526
2.363511929,2363.511929,0.000041366
2.363759897,2363.759897,0.000044517
2.363883881,2363.883881,0.000041347
2.36413185,2364.13185,0.000044501
2.364379818,2364.379818,0.000041367
2.364503803,2364.503803,0.000044488
2.364751771,2364.751771,0.000041333
2.36499974,2364.99974,0.000044465
2.365123724,2365.123724,0.000041331
2.365371692,2365.371692,0.000044467
2.365619661,2365.619661,0.000041342
2.365743645,2365.743645,0.000044454
2.365991614,2365.991614,0.000041314
2.366239582,2366.239582,0.000044459
2.366363566,2366.363566,0.000041307
2.366611535,2366.611535,0.000044449
2.366859504,2366.859504,0.000041287
2.366983488,2366.983488,0.000044413
2.367231456,2367.231456,0.000041286
2.367479425,2367.479425,0.00004439
2.367603409,2367.603409,0.000041281
2.367851378,2367.851378,0.000044406
2.368099346,2368.099346,0.000041245
2.36822333,2368.22333,0.000044374
2.368471299,2368.471299,0.000041238
2.368719267,2368.719267,0.000044377
2.368843252,2368.843252,0.000041229
2.36909122,2369.09122,0.000044341
2.369339189,2369.339189,0.000041233
2.369463173,2369.463173,0.000044336
2.369711141,2369.711141,0.000041216
2.36995911,2369.95911,0.000044338
2.370083094,2370.083094,0.000041216
2.370331063,2370.331063,0.000044326
2.370579031,2370.579031,0.000041198
2.370703016,2370.703016,0.000044333
2.370950984,2370.950984,0.000041182
2.371198953,2371.198953,0.000044285
2.371322937,2371.322937,0.000041177
2.371570905,2371.570905,0.000044277
2.371818874,2371.818874,0.000041181
2.371942858,2371.942858,0.000044271
2.372190827,2372.190827,0.000041163
2.372438795,2372.438795,0.000044246
2.372562779,2372.562779,0.000041163
2.372810748,2372.810748,0.000044262
2.373058716,2373.058716,0.000041142
2.373182701,2373.182701,0.000044253
2.373430669,2373.430669,0.000041103
2.373678638,2373.678638,0.000044221
2.373802622,2373.802622,0.000041086
2.374050591,2374.050591,0.000044219
2.374298559,2374.298559,0.000041117
2.374422543,2374.422543,0.000044234
2.374670512,2374.670512,0.000041089
2.37491848,2374.91848,0.000044207
2.375042465,2375.042465,0.000041087
2.375290433,2375.290433,0.000044179
2.375538402,2375.538402,0.000041068
